contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield,q,r,T,iv_own,iv_diff
SPY260710P00719000,2026-07-02 20:14:31+00:00,719.0,0.47,0.46,0.47,-0.21000001,-30.882353,2242.0,1842,0.167000517578125,False,REGULAR,USD,2026-07-10,put,0.4649999999999999,2026-07-04,0.01,0.02150537634,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.18168081944821424,0.01468030187008923
SPY260710P00720000,2026-07-02 20:14:40+00:00,720.0,0.51,0.5,0.51,-0.22000003,-30.13699,9158.0,8929,0.1648032739257812,False,REGULAR,USD,2026-07-10,put,0.505,2026-07-04,0.01,0.0198019802,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.17943065711564507,0.014627383189863868
SPY260710P00721000,2026-07-02 20:13:44+00:00,721.0,0.56,0.54,0.56,-0.21999997,-28.205126,867.0,2057,0.163094306640625,False,REGULAR,USD,2026-07-10,put,0.55,2026-07-04,0.02,0.03636363636,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.17727082810309922,0.014176521462474223
SPY260710P00722000,2026-07-02 20:14:53+00:00,722.0,0.6,0.59,0.61,-0.26,-30.232557,933.0,1495,0.161141201171875,False,REGULAR,USD,2026-07-10,put,0.6,2026-07-04,0.02,0.03333333333,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.17515708647818948,0.01401588530631448
SPY260710P00723000,2026-07-02 20:13:44+00:00,723.0,0.66,0.64,0.66,-0.25,-27.472527,1417.0,1252,0.1588218884277344,False,REGULAR,USD,2026-07-10,put,0.65,2026-07-04,0.02,0.03076923077,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.17271602064898509,0.013894132221250688
SPY260710P00724000,2026-07-02 20:13:44+00:00,724.0,0.72,0.7,0.72,-0.26,-26.530611,19013.0,4220,0.1567467138671875,False,REGULAR,USD,2026-07-10,put,0.71,2026-07-04,0.02,0.02816901408,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.17060640991588918,0.013859696048701686
SPY260710P00725000,2026-07-02 20:14:59+00:00,725.0,0.77,0.77,0.78,-0.28999996,-27.358488,4645.0,5863,0.1544274011230469,False,REGULAR,USD,2026-07-10,put,0.775,2026-07-04,0.01,0.01290322581,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1684431914119681,0.014015790288921193
SPY260710P00726000,2026-07-02 20:13:44+00:00,726.0,0.86,0.84,0.85,-0.26,-23.214285,1142.0,2318,0.1522301574707031,False,REGULAR,USD,2026-07-10,put,0.845,2026-07-04,0.01,0.01183431953,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.16620264277048927,0.013972485299786175
SPY260710P00727000,2026-07-02 20:13:47+00:00,727.0,0.94,0.91,0.93,-0.25000006,-21.008408,2380.0,2189,0.1502770520019531,False,REGULAR,USD,2026-07-10,put,0.92,2026-07-04,0.02,0.02173913043,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.16386416686118283,0.013587114859229726
SPY260710P00728000,2026-07-02 20:13:44+00:00,728.0,1.03,1.0,1.02,-0.26,-20.155039,1418.0,2044,0.1483849810791015,False,REGULAR,USD,2026-07-10,put,1.01,2026-07-04,0.02,0.0198019802,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1619072200862855,0.013522239007183995
SPY260710P00729000,2026-07-02 20:14:25+00:00,729.0,1.1,1.09,1.11,-0.17999995,-14.062495,1537.0,3511,0.1461267028808593,False,REGULAR,USD,2026-07-10,put,1.1,2026-07-04,0.02,0.01818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.15952876872080698,0.013402065839947686
SPY260710P00730000,2026-07-02 20:14:19+00:00,730.0,1.21,1.2,1.22,-0.3399999,-21.93548,6386.0,6202,0.1442956665039062,False,REGULAR,USD,2026-07-10,put,1.21,2026-07-04,0.02,0.01652892562,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.15764674470199022,0.01335107819808401
SPY260710P00731000,2026-07-02 20:13:44+00:00,731.0,1.34,1.31,1.33,-0.30999994,-18.787876,1493.0,2155,0.142037388305664,False,REGULAR,USD,2026-07-10,put,1.32,2026-07-04,0.02,0.01515151515,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.15530427785257825,0.01326688954691424
SPY260710P00732000,2026-07-02 20:14:53+00:00,732.0,1.44,1.43,1.45,-0.3699999,-20.441984,2249.0,1630,0.1397791101074219,False,REGULAR,USD,2026-07-10,put,1.44,2026-07-04,0.02,0.01388888889,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1529299501068573,0.01315083999943542
SPY260710P00733000,2026-07-02 20:14:45+00:00,733.0,1.54,1.57,1.59,-0.23000002,-12.994352,1975.0,1465,0.1377649700927734,False,REGULAR,USD,2026-07-10,put,1.58,2026-07-04,0.02,0.01265822785,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1508670916304121,0.013102121537638706
SPY260710P00734000,2026-07-02 20:13:44+00:00,734.0,1.76,1.72,1.74,-0.42000008,-19.266058,2872.0,1467,0.1356287609863281,False,REGULAR,USD,2026-07-10,put,1.73,2026-07-04,0.02,0.01156069364,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.14866823004929766,0.013039469062969572
SPY260710P00735000,2026-07-02 20:14:50+00:00,735.0,1.88,1.88,1.91,-0.35000002,-15.695068,9863.0,9286,0.1336756555175781,False,REGULAR,USD,2026-07-10,put,1.895,2026-07-04,0.03,0.01583113456,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.14648069403728664,0.012805038519708545
SPY260710P00736000,2026-07-02 20:14:18+00:00,736.0,2.08,2.06,2.09,-0.3000002,-12.605049,3275.0,1402,0.1314784118652343,False,REGULAR,USD,2026-07-10,put,2.075,2026-07-04,0.03,0.01445783133,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1442583875260112,0.012779975660776904
SPY260710P00737000,2026-07-02 20:14:20+00:00,737.0,2.28,2.26,2.29,-0.36000013,-13.636369,1853.0,2916,0.1294032373046875,False,REGULAR,USD,2026-07-10,put,2.275,2026-07-04,0.03,0.01318681319,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1421178592895978,0.012714621984910301
SPY260710P00737500,2026-07-02 20:13:44+00:00,737.5,2.42,2.37,2.39,-0.3399999,-12.318838,1258.0,1311,0.1281215118408203,False,REGULAR,USD,2026-07-10,put,2.38,2026-07-04,0.02,0.008403361345,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.14098295311493053,0.012861441274110236
SPY260710P00738000,2026-07-02 20:14:22+00:00,738.0,2.49,2.48,2.5,-0.3499999,-12.32394,1693.0,3383,0.1270228900146484,False,REGULAR,USD,2026-07-10,put,2.49,2026-07-04,0.02,0.008032128514,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.13985081687206186,0.012827926857413463
SPY260710P00739000,2026-07-02 20:14:31+00:00,739.0,2.71,2.71,2.75,-0.3399999,-11.147538,1657.0,2394,0.1251918536376953,False,REGULAR,USD,2026-07-10,put,2.73,2026-07-04,0.04,0.01465201465,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.13771665759937815,0.012524803961682845
SPY260710P00740000,2026-07-02 20:14:51+00:00,740.0,3.0,2.97,3.0,-0.27999997,-8.536585,41210.0,13286,0.1227504718017578,False,REGULAR,USD,2026-07-10,put,2.9850000000000003,2026-07-04,0.03,0.01005025126,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1353691523816381,0.012618680579880304
SPY260710P00741000,2026-07-02 20:13:44+00:00,741.0,3.33,3.26,3.3,-0.18000007,-5.128207,2470.0,2435,0.1209194354248047,False,REGULAR,USD,2026-07-10,put,3.28,2026-07-04,0.04,0.01219512195,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.13347010794250014,0.012550672517695441
SPY260710P00742000,2026-07-02 20:13:44+00:00,742.0,3.64,3.57,3.61,-0.22999978,-5.943147,4167.0,2574,0.1187221917724609,False,REGULAR,USD,2026-07-10,put,3.59,2026-07-04,0.04,0.01114206128,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.13126043635097218,0.01253824457851127
SPY260710P00742500,2026-07-02 20:13:44+00:00,742.5,3.81,3.74,3.78,-0.24000025,-5.925932,1917.0,652,0.1176846044921875,False,REGULAR,USD,2026-07-10,put,3.76,2026-07-04,0.04,0.01063829787,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.13028213367324315,0.012597529181055653
SPY260710P00743000,2026-07-02 20:14:44+00:00,743.0,3.9,3.92,3.96,-0.2999997,-7.142851,3265.0,1237,0.1167690863037109,False,REGULAR,USD,2026-07-10,put,3.94,2026-07-04,0.04,0.01015228426,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12937726620284098,0.012608179899130087
SPY260710P00744000,2026-07-02 20:14:43+00:00,744.0,4.29,4.29,4.33,-0.19000006,-4.2410727,5289.0,1797,0.1145413253784179,False,REGULAR,USD,2026-07-10,put,4.3100000000000005,2026-07-04,0.04,0.009280742459,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1272328508073612,0.012691525428943293
SPY260710P00745000,2026-07-02 20:14:46+00:00,745.0,4.64,4.71,4.74,-0.19000006,-3.9337487,12783.0,4440,0.1124966680908203,True,REGULAR,USD,2026-07-10,put,4.725,2026-07-04,0.03,0.006349206349,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1254451552077312,0.012948487116910892
SPY260710P00746000,2026-07-02 20:14:32+00:00,746.0,5.16,5.14,5.19,-0.11000013,-2.087289,2822.0,2367,0.1106045971679687,True,REGULAR,USD,2026-07-10,put,5.165,2026-07-04,0.05,0.00968054211,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12344509497273373,0.012840497804765039
SPY260710P00747000,2026-07-02 20:07:06+00:00,747.0,5.85,5.46,5.8,0.15999985,2.811948,2740.0,1884,0.111764253540039,True,REGULAR,USD,2026-07-10,put,5.63,2026-07-04,0.34,0.06039076377,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12119215837969786,0.009427904839658871
SPY260710P00747500,2026-07-02 20:07:25+00:00,747.5,6.1,5.72,6.06,0.07999992,1.3289024,577.0,737,0.1109097698974609,True,REGULAR,USD,2026-07-10,put,5.89,2026-07-04,0.34,0.05772495756,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12044155756937902,0.009531787671918118
SPY260710P00748000,2026-07-02 20:12:10+00:00,748.0,6.32,5.96,6.33,0.0800004,1.2820578,6312.0,846,0.1101163208007812,True,REGULAR,USD,2026-07-10,put,6.145,2026-07-04,0.37,0.06021155411,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1193140871594708,0.009197766358689602
SPY260710P00749000,2026-07-02 20:13:45+00:00,749.0,6.8,6.55,6.92,0.22000027,3.3434694,3004.0,1336,0.1090482162475585,True,REGULAR,USD,2026-07-10,put,6.734999999999999,2026-07-04,0.37,0.05493689681,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11850023509161699,0.009452018844058482
SPY260710P00750000,2026-07-02 20:12:19+00:00,750.0,7.45,7.14,7.54,0.15999985,2.1947854,6509.0,1980,0.107858042602539,True,REGULAR,USD,2026-07-10,put,7.34,2026-07-04,0.4,0.05449591281,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11712043511502497,0.009262392512485965
SPY260710P00751000,2026-07-02 20:00:36+00:00,751.0,8.15,7.74,8.22,0.0899992,1.1166153,7925.0,246,0.1073087316894531,True,REGULAR,USD,2026-07-10,put,7.98,2026-07-04,0.48,0.06015037594,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11571612857895511,0.008407396889502011
SPY260710P00752000,2026-07-02 20:00:49+00:00,752.0,8.83,8.42,8.95,1.8299999,26.142857,241.0,766,0.1073087316894531,True,REGULAR,USD,2026-07-10,put,8.684999999999999,2026-07-04,0.53,0.06102475533,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11525059356701645,0.00794186187756335
SPY260710P00752500,2026-07-02 19:53:48+00:00,752.5,9.41,8.76,9.32,0.35999966,3.9778967,184.0,457,0.1071866625976562,True,REGULAR,USD,2026-07-10,put,9.04,2026-07-04,0.56,0.06194690265,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11471576737398295,0.007529104776326748
SPY260710P00753000,2026-07-02 20:01:28+00:00,753.0,9.33,9.16,9.71,1.2299995,15.185179,53.0,798,0.1073697662353515,True,REGULAR,USD,2026-07-10,put,9.435,2026-07-04,0.55,0.05829358771,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11525569414684202,0.007885927911490523
SPY260710P00754000,2026-07-02 20:12:19+00:00,754.0,10.3,9.9,10.49,1.2300005,13.561196,57.0,1003,0.1071866625976562,True,REGULAR,USD,2026-07-10,put,10.195,2026-07-04,0.59,0.05787150564,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11462517106462815,0.007438508466971944
SPY260710P00755000,2026-07-02 19:55:04+00:00,755.0,11.0,10.71,11.37,0.75,7.317073,204.0,980,0.1097501135253906,True,REGULAR,USD,2026-07-10,put,11.04,2026-07-04,0.66,0.0597826087,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1161967160209079,0.0064466024955173035
SPY260710P00756000,2026-07-02 18:25:34+00:00,756.0,13.52,10.57,13.08,2.1800003,19.223988,80.0,309,0.1406946282958984,True,REGULAR,USD,2026-07-10,put,11.825,2026-07-04,2.51,0.2122621564,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11450326956091213,-0.026191358734986278
SPY260710P00757000,2026-07-02 19:09:33+00:00,757.0,14.41,12.42,13.16,4.0999994,39.76721,46.0,176,0.1143887390136718,True,REGULAR,USD,2026-07-10,put,12.79,2026-07-04,0.74,0.05785770133,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.11970674948842576,0.005318010474753956
SPY260710P00757500,2026-07-02 14:23:03+00:00,757.5,8.46,12.87,13.63,-4.49,-34.671814,4.0,203,0.116219775390625,True,REGULAR,USD,2026-07-10,put,13.25,2026-07-04,0.76,0.05735849057,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12120095480284962,0.004981179412224618
SPY260710P00758000,2026-07-02 19:17:29+00:00,758.0,16.32,13.32,14.09,5.24,47.292416,160.0,215,0.1175625354003906,True,REGULAR,USD,2026-07-10,put,13.705,2026-07-04,0.77,0.0561838745,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12234963009051958,0.0047870946901289735
SPY260710P00759000,2026-07-02 18:43:25+00:00,759.0,16.34,13.28,15.8,4.37,36.507935,31.0,2,0.1515587774658203,True,REGULAR,USD,2026-07-10,put,14.54,2026-07-04,2.52,0.1733149931,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12034810001912488,-0.031210677446695423
SPY260710P00760000,2026-07-02 19:51:59+00:00,760.0,16.0,15.2,16.0,3.0,23.076923,434.0,127,0.1251308190917968,True,REGULAR,USD,2026-07-10,put,15.6,2026-07-04,0.8,0.05128205128,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.12964212134347325,0.004511302251676452
SPY260710P00761000,2026-07-02 17:09:27+00:00,761.0,19.4,15.18,18.24,4.3999996,29.333332,5.0,14,0.1803670831298828,True,REGULAR,USD,2026-07-10,put,16.71,2026-07-04,3.06,0.1831238779,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.1415071413991374,-0.03885994173074542
SPY260710P00762000,2026-07-02 19:15:01+00:00,762.0,20.0,16.16,19.21,3.5499992,21.580542,61.0,3,0.1859212268066406,True,REGULAR,USD,2026-07-10,put,17.685000000000002,2026-07-04,3.05,0.1724625389,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.14634077325687406,-0.03958045354976655
SPY260710P00765000,2026-07-02 18:34:52+00:00,765.0,22.19,19.12,22.18,4.59,26.079544,69.0,2,0.2041095214843749,True,REGULAR,USD,2026-07-10,put,20.65,2026-07-04,3.06,0.1481840194,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.16230609475287905,-0.04180342673149584
SPY260710P00774000,2026-06-29 19:37:11+00:00,774.0,25.47,27.66,31.18,-7.879999,-23.628183,1.0,3,0.2586133709716797,True,REGULAR,USD,2026-07-10,put,29.42,2026-07-04,3.52,0.119646499,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.19614617318921315,-0.06246719778246654
SPY260710P00780000,2026-07-02 19:31:26+00:00,780.0,37.55,33.66,37.18,6.549999,21.12903,15.0,2,0.292853751220703,True,REGULAR,USD,2026-07-10,put,35.42,2026-07-04,3.52,0.09937888199,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.01643835616438356,0.22674687049064163,-0.06610688073006138
SPY260717C00360000,2026-06-26 18:46:41+00:00,360.0,373.85,383.26,386.78,0.0,0.0,1.0,4,1.4472683886718751,True,REGULAR,USD,2026-07-17,call,385.02,2026-07-04,3.52,0.009142382214,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.2602840522487158,-0.18698433642315937
SPY260717C00365000,2026-06-18 13:42:38+00:00,365.0,382.84,378.27,381.79,0.0,0.0,43.0,10,1.4287137939453125,True,REGULAR,USD,2026-07-17,call,380.03,2026-07-04,3.52,0.009262426651,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.2468592148617879,-0.18185457908352465
SPY260717C00375000,2026-05-06 15:33:13+00:00,375.0,358.95,363.16,365.94,0.0,0.0,13.0,5,1.0000000000000004e-05,True,REGULAR,USD,2026-07-17,call,364.55,2026-07-04,2.78,0.007625840077,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,,
SPY260717C00400000,2026-06-24 17:31:26+00:00,400.0,333.9,343.33,346.85,0.0,0.0,1.0,3,1.2890660546875,True,REGULAR,USD,2026-07-17,call,345.09000000000003,2026-07-04,3.52,0.01020023762,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.1243035295826884,-0.16476252510481149
SPY260717C00420000,2026-06-22 17:51:00+00:00,420.0,326.42,323.37,326.89,0.0,0.0,1.0,4,1.2138711181640622,True,REGULAR,USD,2026-07-17,call,325.13,2026-07-04,3.52,0.01082643866,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.0629846813787756,-0.15088643678528668
SPY260717C00425000,2026-06-25 16:44:04+00:00,425.0,308.82,318.38,321.89,0.0,0.0,6.0,6,1.1923868505859376,True,REGULAR,USD,2026-07-17,call,320.135,2026-07-04,3.51,0.01096412451,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.040324894662193,-0.1520619559237446
SPY260717C00430000,2026-06-26 14:49:41+00:00,430.0,304.52,313.39,316.9,0.0,0.0,4.0,14,1.173832255859375,True,REGULAR,USD,2026-07-17,call,315.145,2026-07-04,3.51,0.01113773025,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.0248689169567062,-0.14896333890266877
SPY260717C00435000,2026-06-26 14:49:41+00:00,435.0,299.5,308.4,311.91,0.0,0.0,4.0,12,1.1552776611328124,True,REGULAR,USD,2026-07-17,call,310.155,2026-07-04,3.51,0.01131692218,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.0092975485131344,-0.14598011261967803
SPY260717C00440000,2026-06-26 14:49:41+00:00,440.0,294.57,303.41,306.92,0.0,0.0,4.0,51,1.1367230664062502,True,REGULAR,USD,2026-07-17,call,305.165,2026-07-04,3.51,0.01150197434,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.9936305881545683,-0.14309247825168192
SPY260717C00445000,2026-06-26 14:49:41+00:00,445.0,289.54,298.41,301.93,0.0,0.0,4.0,15,1.1162153564453123,True,REGULAR,USD,2026-07-17,call,300.17,2026-07-04,3.52,0.01172668821,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.9719715676585399,-0.14424378878677246
SPY260717C00450000,2026-06-26 19:56:33+00:00,450.0,284.86,294.35,296.31,0.0,0.0,21.0,1162,1.144047248535156,True,REGULAR,USD,2026-07-17,call,295.33000000000004,2026-07-04,1.96,0.006636643754,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,1.0683355786015825,-0.07571166993357359
SPY260717C00460000,2026-06-10 18:45:59+00:00,460.0,268.8,283.44,286.96,0.0,0.0,1.0,15,1.0605515722656251,True,REGULAR,USD,2026-07-17,call,285.2,2026-07-04,3.52,0.01234221599,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.9252098846175696,-0.13534168764805554
SPY260717C00470000,2026-06-17 16:14:54+00:00,470.0,280.81,273.46,276.98,0.0,0.0,3.0,6,1.023930661621094,True,REGULAR,USD,2026-07-17,call,275.22,2026-07-04,3.52,0.01278976819,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.8937774830143825,-0.13015317860671138
SPY260717C00475000,2026-06-11 13:30:11+00:00,475.0,254.23,268.47,271.99,0.0,0.0,,8,1.0058643457031249,True,REGULAR,USD,2026-07-17,call,270.23,2026-07-04,3.52,0.01302594087,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.8780143893068187,-0.12784995639630614
SPY260717C00490000,2026-06-18 16:21:12+00:00,490.0,258.5,253.5,257.02,0.0,0.0,25.0,25,0.95117236328125,True,REGULAR,USD,2026-07-17,call,255.26,2026-07-04,3.52,0.01378986132,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.8306268103874193,-0.12054555289383073
